status,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/dqn_loss,train/learning_rate,train/cql_loss
-1.0,86154,17364,0.05,534,4,-204.409765,5.0,85153,9.496291160583496,8.881393432617188,0.0001,0.6148973107337952
1.0,86178,17369,0.05,535,4,300.516176,24.0,85177,13.6311616897583,13.057119369506836,0.0001,0.5740423202514648
1.0,86286,17391,0.05,536,4,554.955654,108.0,85285,13.508855819702148,12.933378219604492,0.0001,0.5754777193069458
-1.0,86374,17409,0.05,537,4,174.11812,88.0,85373,13.68956184387207,12.9353609085083,0.0001,0.7542007565498352
-1.0,86467,17428,0.05,538,4,331.611042,93.0,85466,16.981142044067383,16.178977966308594,0.0001,0.8021639585494995
1.0,86538,17442,0.05,539,4,607.07847,71.0,85537,12.681821823120117,12.191598892211914,0.0001,0.49022334814071655
1.0,86608,17456,0.05,540,4,420.552581,70.0,85607,13.59382152557373,13.039556503295898,0.0001,0.5542646646499634
1.0,86704,17476,0.05,541,4,644.047703,96.0,85703,12.025404930114746,11.277873992919922,0.0001,0.7475310564041138
1.0,86800,17495,0.05,542,4,559.799758,96.0,85799,10.420119285583496,9.79183578491211,0.0001,0.6282835602760315
-1.0,86836,17503,0.05,543,4,-120.364245,36.0,85835,12.664953231811523,11.889528274536133,0.0001,0.7754248976707458
1.0,86860,17508,0.05,544,4,318.163588,24.0,85859,12.28961181640625,11.49155330657959,0.0001,0.7980581521987915
-1.0,86926,17521,0.05,545,4,7.738847,66.0,85925,14.56319808959961,14.046107292175293,0.0001,0.5170912146568298
1.0,86999,17536,0.05,546,4,459.884963,73.0,85998,9.439289093017578,8.808762550354004,0.0001,0.6305266618728638
-1.0,87057,17548,0.05,547,4,127.614781,58.0,86056,14.722405433654785,14.121538162231445,0.0001,0.6008672714233398
-1.0,87065,17550,0.05,548,4,-217.853319,8.0,86064,15.107001304626465,14.534650802612305,0.0001,0.5723503232002258
1.0,87162,17569,0.05,549,4,705.600065,97.0,86161,10.340892791748047,9.739095687866211,0.0001,0.6017967462539673
1.0,87259,17589,0.05,550,4,636.388323,97.0,86258,17.80492401123047,17.337074279785156,0.0001,0.4678489863872528
1.0,87371,17612,0.05,551,4,767.137747,112.0,86370,16.301977157592773,15.613093376159668,0.0001,0.6888836622238159
1.0,87472,17632,0.05,552,4,568.504368,101.0,86471,11.414429664611816,10.863713264465332,0.0001,0.5507160425186157
-1.0,87526,17643,0.05,553,4,4.191636,54.0,86525,11.0884370803833,10.409305572509766,0.0001,0.6791312098503113
1.0,87584,17655,0.05,554,4,531.299755,58.0,86583,14.677048683166504,13.872322082519531,0.0001,0.8047264814376831
-1.0,87688,17676,0.05,555,4,135.17915,104.0,86687,13.214694023132324,12.350406646728516,0.0001,0.8642871379852295
-1.0,87763,17691,0.05,556,4,167.314685,75.0,86762,9.561150550842285,8.641607284545898,0.0001,0.9195435047149658
1.0,87835,17706,0.05,557,4,525.362814,72.0,86834,10.444101333618164,9.533790588378906,0.0001,0.9103106260299683
-1.0,87841,17707,0.05,558,4,-210.601453,6.0,86840,11.552447319030762,10.832035064697266,0.0001,0.7204123139381409
1.0,87970,17733,0.05,559,4,775.496781,129.0,86969,11.095571517944336,10.329059600830078,0.0001,0.7665120363235474
-1.0,87975,17734,0.05,560,4,-213.153564,5.0,86974,13.824328422546387,12.993804931640625,0.0001,0.8305235505104065
1.0,88048,17749,0.05,561,4,567.317796,73.0,87047,13.748262405395508,13.131847381591797,0.0001,0.6164153814315796
1.0,88109,17762,0.05,562,4,489.708406,61.0,87108,15.518535614013672,14.803174018859863,0.0001,0.715361475944519
-1.0,88140,17768,0.05,563,4,-136.160866,31.0,87139,12.271692276000977,11.550786972045898,0.0001,0.720905065536499
1.0,88236,17788,0.05,564,4,602.743955,96.0,87235,17.078102111816406,16.399093627929688,0.0001,0.6790089011192322
1.0,88399,17820,0.05,565,4,727.405694,163.0,87398,16.723766326904297,16.135364532470703,0.0001,0.5884026288986206
-1.0,88469,17835,0.05,566,4,83.419676,70.0,87468,10.657313346862793,10.06546401977539,0.0001,0.5918496251106262
1.0,88538,17849,0.05,567,4,499.828745,69.0,87537,12.472370147705078,11.713823318481445,0.0001,0.7585469484329224
1.0,88592,17860,0.05,568,4,457.626718,54.0,87591,16.505098342895508,15.953664779663086,0.0001,0.5514333844184875
1.0,88629,17867,0.05,569,4,415.812059,37.0,87628,23.811077117919922,23.130334854125977,0.0001,0.6807419061660767
1.0,88771,17896,0.05,570,4,792.403954,142.0,87770,16.148841857910156,15.661870956420898,0.0001,0.4869717061519623
1.0,88889,17920,0.05,571,4,680.07531,118.0,87888,15.0741548538208,14.420948028564453,0.0001,0.6532069444656372
-1.0,88984,17939,0.05,572,4,256.510535,95.0,87983,10.063431739807129,9.489900588989258,0.0001,0.5735315084457397
-1.0,89067,17956,0.05,573,4,264.152487,83.0,88066,13.790772438049316,13.040220260620117,0.0001,0.7505522966384888
1.0,89215,17986,0.05,574,4,884.344852,148.0,88214,12.44405460357666,11.88822078704834,0.0001,0.5558340549468994
1.0,89275,17998,0.05,575,4,529.223258,60.0,88274,13.606034278869629,13.063800811767578,0.0001,0.5422335863113403
-1.0,89349,18013,0.05,576,4,-19.972301,74.0,88348,13.375204086303711,12.634526252746582,0.0001,0.7406778931617737
-1.0,89428,18029,0.05,577,4,33.407334,79.0,88427,18.007366180419922,17.13036346435547,0.0001,0.8770030736923218
-1.0,89432,18030,0.05,578,4,-199.994045,4.0,88431,14.995562553405762,14.305913925170898,0.0001,0.6896483898162842
-1.0,89509,18046,0.05,579,4,145.159429,77.0,88508,17.7355899810791,17.14154624938965,0.0001,0.5940428972244263
1.0,89612,18066,0.05,580,4,629.335088,103.0,88611,15.73248291015625,15.114530563354492,0.0001,0.6179521083831787
1.0,89647,18074,0.05,581,4,389.81007,35.0,88646,14.692620277404785,13.78472900390625,0.0001,0.9078912734985352
-1.0,89657,18076,0.05,582,4,-204.704338,10.0,88656,13.179313659667969,12.5565185546875,0.0001,0.6227954626083374
-1.0,89711,18087,0.05,583,4,133.9128,54.0,88710,13.617504119873047,13.089815139770508,0.0001,0.5276894569396973
1.0,89790,18103,0.05,584,4,576.988925,79.0,88789,11.477225303649902,10.994458198547363,0.0001,0.48276665806770325
-1.0,89811,18107,0.05,585,4,-143.138583,21.0,88810,13.738325119018555,13.056283950805664,0.0001,0.6820406913757324
1.0,89888,18123,0.05,586,4,399.951187,77.0,88887,13.7289457321167,12.986974716186523,0.0001,0.7419713139533997
1.0,89972,18140,0.05,587,4,580.827404,84.0,88971,11.45107364654541,10.838872909545898,0.0001,0.6122010946273804
1.0,90086,18163,0.05,588,4,731.01545,114.0,89085,14.832775115966797,14.233922958374023,0.0001,0.5988523960113525
1.0,90172,18181,0.05,589,4,633.088119,86.0,89171,13.675790786743164,12.936710357666016,0.0001,0.7390807271003723
1.0,90309,18208,0.05,590,4,747.316835,137.0,89308,11.869511604309082,11.241790771484375,0.0001,0.6277205944061279
1.0,90463,18239,0.05,591,4,765.066292,154.0,89462,19.976543426513672,19.368009567260742,0.0001,0.6085336208343506
1.0,90605,18268,0.05,592,4,814.743326,142.0,89604,15.596818923950195,15.058667182922363,0.0001,0.5381515026092529
1.0,90724,18292,0.05,593,4,703.310938,119.0,89723,13.937528610229492,13.081836700439453,0.0001,0.8556922674179077
-1.0,90770,18301,0.05,594,4,-117.517647,46.0,89769,12.911691665649414,12.151311874389648,0.0001,0.7603796720504761
-1.0,90840,18316,0.05,595,4,112.579184,70.0,89839,13.915738105773926,13.398624420166016,0.0001,0.5171141028404236
1.0,91054,18359,0.05,596,4,893.4498,214.0,90053,10.949467658996582,10.36044692993164,0.0001,0.5890207886695862
1.0,91129,18374,0.05,597,4,492.794812,75.0,90128,12.677238464355469,12.00175952911377,0.0001,0.6754785180091858
1.0,91256,18399,0.05,598,4,898.263793,127.0,90255,7.913395881652832,7.211240768432617,0.0001,0.7021551132202148
-1.0,91294,18407,0.05,599,4,-134.504543,38.0,90293,13.199541091918945,12.42301082611084,0.0001,0.7765300273895264
1.0,91378,18424,0.05,600,4,643.05394,84.0,90377,12.912355422973633,12.300069808959961,0.0001,0.6122857332229614
1.0,91437,18436,0.05,601,4,399.81181,59.0,90436,9.516486167907715,8.952348709106445,0.0001,0.5641376972198486
-1.0,91455,18440,0.05,602,4,-145.168551,18.0,90454,9.94027328491211,9.31564712524414,0.0001,0.6246265769004822
-1.0,91486,18447,0.05,603,4,-13.935046,31.0,90485,18.66140365600586,17.971546173095703,0.0001,0.6898572444915771
1.0,91544,18458,0.05,604,4,457.456056,58.0,90543,9.829974174499512,9.033257484436035,0.0001,0.7967168092727661
1.0,91594,18469,0.05,605,4,425.625526,50.0,90593,12.88615608215332,12.046772003173828,0.0001,0.8393837809562683
1.0,91644,18479,0.05,606,4,340.203561,50.0,90643,14.250961303710938,13.463225364685059,0.0001,0.7877360582351685
1.0,91782,18507,0.05,607,4,739.840474,138.0,90781,15.439872741699219,14.710801124572754,0.0001,0.7290711998939514
1.0,91892,18529,0.05,608,4,612.308452,110.0,90891,11.210095405578613,10.529093742370605,0.0001,0.6810014843940735
-1.0,91999,18551,0.05,609,4,306.839447,107.0,90998,10.465140342712402,9.805486679077148,0.0001,0.6596537828445435
1.0,92132,18577,0.05,610,4,802.197642,133.0,91131,12.79243278503418,12.236749649047852,0.0001,0.5556832551956177
-1.0,92146,18580,0.05,611,4,-175.169366,14.0,91145,14.437183380126953,13.667081832885742,0.0001,0.7701011896133423
1.0,92274,18606,0.05,612,4,807.799877,128.0,91273,9.73835277557373,9.092098236083984,0.0001,0.6462546586990356
-1.0,92281,18608,0.05,613,4,-183.599313,7.0,91280,13.657275199890137,13.062884330749512,0.0001,0.5943907499313354
1.0,92373,18627,0.05,614,4,645.174243,92.0,91372,13.744656562805176,13.17570686340332,0.0001,0.5689496994018555
1.0,92468,18646,0.05,615,4,605.184942,95.0,91467,9.629161834716797,9.005269050598145,0.0001,0.6238929033279419
1.0,92602,18673,0.05,616,4,808.32831,134.0,91601,17.982677459716797,17.375038146972656,0.0001,0.6076384782791138
1.0,92682,18689,0.05,617,4,632.319213,80.0,91681,9.751129150390625,9.037253379821777,0.0001,0.7138758301734924
1.0,92746,18702,0.05,618,4,402.974791,64.0,91745,16.603275299072266,15.969104766845703,0.0001,0.6341699361801147
1.0,92886,18730,0.05,619,4,860.765741,140.0,91885,10.394508361816406,9.623626708984375,0.0001,0.7708821296691895
-1.0,92895,18732,0.05,620,4,-193.923006,9.0,91894,11.797441482543945,11.248160362243652,0.0001,0.5492813587188721
1.0,93030,18760,0.05,621,4,804.499338,135.0,92029,14.440295219421387,13.67186450958252,0.0001,0.7684309482574463
1.0,93116,18777,0.05,622,4,651.158672,86.0,92115,12.714710235595703,12.262125968933105,0.0001,0.45258432626724243
1.0,93268,18808,0.05,623,4,835.439371,152.0,92267,12.728106498718262,12.00690746307373,0.0001,0.7211992740631104
-1.0,93376,18830,0.05,624,4,356.685449,108.0,92375,12.729935646057129,12.067646026611328,0.0001,0.6622894406318665
-1.0,93421,18839,0.05,625,4,-11.610582,45.0,92420,12.831583023071289,12.16248607635498,0.0001,0.669096827507019
-1.0,93540,18863,0.05,626,4,430.703488,119.0,92539,11.520270347595215,10.992156982421875,0.0001,0.5281137228012085
1.0,93674,18890,0.05,627,4,775.772492,134.0,92673,12.87890911102295,12.119070053100586,0.0001,0.7598388195037842
1.0,93743,18904,0.05,628,4,526.41033,69.0,92742,19.006229400634766,18.32510757446289,0.0001,0.6811219453811646
-1.0,93863,18928,0.05,629,4,430.426375,120.0,92862,14.867643356323242,14.252599716186523,0.0001,0.6150432825088501
1.0,94002,18956,0.05,630,4,766.848906,139.0,93001,10.548149108886719,9.705503463745117,0.0001,0.8426454067230225
1.0,94089,18974,0.05,631,4,474.550995,87.0,93088,16.486860275268555,15.81032943725586,0.0001,0.6765299439430237
1.0,94164,18989,0.05,632,4,608.171158,75.0,93163,11.257258415222168,10.593694686889648,0.0001,0.6635637879371643
1.0,94316,19020,0.05,633,4,879.183304,152.0,93315,11.744340896606445,11.038200378417969,0.0001,0.706140398979187
1.0,94405,19038,0.05,634,4,555.54581,89.0,93404,11.572067260742188,10.887514114379883,0.0001,0.6845532059669495
1.0,94499,19057,0.05,635,4,606.940157,94.0,93498,9.543635368347168,8.945304870605469,0.0001,0.5983307361602783
1.0,94610,19079,0.05,636,4,753.946362,111.0,93609,9.436345100402832,8.852422714233398,0.0001,0.5839222073554993
1.0,94645,19086,0.05,637,4,406.483424,35.0,93644,10.427352905273438,9.90815544128418,0.0001,0.5191973447799683
-1.0,94660,19090,0.05,638,4,-192.87211,15.0,93659,12.646693229675293,12.133938789367676,0.0001,0.5127540826797485
-1.0,94666,19091,0.05,639,4,-215.480444,6.0,93665,11.703923225402832,10.799522399902344,0.0001,0.9044011831283569
1.0,94827,19124,0.05,640,4,841.211419,161.0,93826,9.484745979309082,8.629265785217285,0.0001,0.8554799556732178
1.0,94895,19137,0.05,641,4,540.422884,68.0,93894,9.86893081665039,9.116861343383789,0.0001,0.7520697712898254
1.0,94971,19153,0.05,642,4,610.201348,76.0,93970,9.214612007141113,8.643835067749023,0.0001,0.5707772970199585
1.0,95023,19163,0.05,643,4,401.999972,52.0,94022,8.934672355651855,8.37460994720459,0.0001,0.560062050819397
1.0,95079,19175,0.05,644,4,426.18916,56.0,94078,11.880436897277832,11.260170936584473,0.0001,0.620265543460846
1.0,95128,19185,0.05,645,4,340.995354,49.0,94127,8.52261734008789,7.863258361816406,0.0001,0.6593587398529053
-1.0,95160,19191,0.05,646,4,-272.448924,32.0,94159,10.431058883666992,9.968923568725586,0.0001,0.4621352553367615
-1.0,95183,19196,0.05,647,4,-77.575844,23.0,94182,11.48719596862793,10.727470397949219,0.0001,0.7597256898880005
-1.0,95252,19210,0.05,648,4,72.244881,69.0,94251,15.414782524108887,14.680938720703125,0.0001,0.7338436841964722
-1.0,95280,19216,0.05,649,4,-75.901999,28.0,94279,12.930654525756836,12.265130996704102,0.0001,0.6655240058898926
1.0,95388,19238,0.05,650,4,752.496824,108.0,94387,11.97169017791748,11.514959335327148,0.0001,0.45673081278800964
1.0,95496,19260,0.05,651,4,647.340371,108.0,94495,12.842534065246582,12.178695678710938,0.0001,0.663838803768158
-1.0,95576,19276,0.05,652,4,229.722264,80.0,94575,12.659092903137207,12.200011253356934,0.0001,0.45908135175704956
1.0,95657,19293,0.05,653,4,607.556709,81.0,94656,11.940347671508789,11.376827239990234,0.0001,0.5635209083557129
1.0,95705,19302,0.05,654,4,427.814624,48.0,94704,9.130091667175293,8.564115524291992,0.0001,0.5659764409065247
1.0,95772,19316,0.05,655,4,461.942079,67.0,94771,12.464645385742188,11.797952651977539,0.0001,0.6666926145553589
-1.0,95900,19342,0.05,656,4,285.217514,128.0,94899,19.034435272216797,18.46476936340332,0.0001,0.5696651935577393
-1.0,95989,19360,0.05,657,4,140.98631,89.0,94988,9.822442054748535,9.13395881652832,0.0001,0.688483476638794
-1.0,96035,19369,0.05,658,4,30.349345,46.0,95034,9.811174392700195,8.966214179992676,0.0001,0.8449603915214539
-1.0,96068,19376,0.05,659,4,0.271599,33.0,95067,11.280390739440918,10.666298866271973,0.0001,0.6140917539596558
-1.0,96150,19393,0.05,660,4,39.717172,82.0,95149,9.917217254638672,9.286774635314941,0.0001,0.6304427981376648
-1.0,96179,19399,0.05,661,4,-24.008064,29.0,95178,10.482171058654785,9.933161735534668,0.0001,0.5490093231201172
1.0,96274,19418,0.05,662,4,595.643292,95.0,95273,13.220174789428711,12.391816139221191,0.0001,0.8283591270446777
1.0,96389,19441,0.05,663,4,797.44753,115.0,95388,10.100447654724121,9.62772274017334,0.0001,0.4727248549461365
1.0,96477,19459,0.05,664,4,588.02033,88.0,95476,11.592212677001953,11.023871421813965,0.0001,0.5683407783508301
1.0,96536,19471,0.05,665,4,413.463158,59.0,95535,10.606619834899902,9.91821002960205,0.0001,0.6884095668792725
1.0,96645,19493,0.05,666,4,800.941831,109.0,95644,9.114246368408203,8.439224243164062,0.0001,0.675021767616272
1.0,96691,19503,0.05,667,4,336.648829,46.0,95690,12.446677207946777,11.854071617126465,0.0001,0.5926052331924438
1.0,96759,19516,0.05,668,4,519.392944,68.0,95758,13.287245750427246,12.739980697631836,0.0001,0.5472652912139893
-1.0,96783,19521,0.05,669,4,-53.153866,24.0,95782,9.289070129394531,8.563068389892578,0.0001,0.7260019779205322
-1.0,96884,19542,0.05,670,4,276.229499,101.0,95883,8.606490135192871,7.956177711486816,0.0001,0.650312066078186
1.0,96981,19562,0.05,671,4,672.983421,97.0,95980,11.35155963897705,10.653227806091309,0.0001,0.6983315944671631
1.0,97032,19572,0.05,672,4,459.56332,51.0,96031,11.30649185180664,10.53599739074707,0.0001,0.770494282245636
1.0,97056,19577,0.05,673,4,325.322463,24.0,96055,9.382810592651367,8.713565826416016,0.0001,0.669244647026062
1.0,97140,19594,0.05,674,4,593.408406,84.0,96139,12.292531967163086,11.697196006774902,0.0001,0.5953364372253418
-1.0,97180,19602,0.05,675,4,33.695961,40.0,96179,10.177752494812012,9.470773696899414,0.0001,0.7069787979125977
-1.0,97264,19619,0.05,676,4,219.102661,84.0,96263,12.456893920898438,11.76606273651123,0.0001,0.6908316612243652
1.0,97366,19640,0.05,677,4,763.460111,102.0,96365,13.063146591186523,12.42529296875,0.0001,0.6378531455993652
1.0,97393,19646,0.05,678,4,317.736624,27.0,96392,11.624646186828613,10.709799766540527,0.0001,0.9148460626602173
1.0,97507,19669,0.05,679,4,797.037532,114.0,96506,7.473077774047852,6.7828168869018555,0.0001,0.6902607679367065
-1.0,97517,19671,0.05,680,4,-129.945264,10.0,96516,9.993457794189453,9.284347534179688,0.0001,0.7091107368469238
1.0,97623,19692,0.05,681,4,658.811452,106.0,96622,16.170042037963867,15.462686538696289,0.0001,0.7073546648025513
1.0,97710,19710,0.05,682,4,641.582441,87.0,96709,10.906890869140625,10.31292724609375,0.0001,0.593963623046875
1.0,97796,19727,0.05,683,4,635.800266,86.0,96795,10.955683708190918,10.19466781616211,0.0001,0.7610158920288086
1.0,97840,19736,0.05,684,4,382.567112,44.0,96839,7.247170448303223,6.693512916564941,0.0001,0.5536572933197021
1.0,97904,19749,0.05,685,4,492.463203,64.0,96903,9.75507926940918,9.050176620483398,0.0001,0.7049025297164917
1.0,97972,19763,0.05,686,4,545.470066,68.0,96971,10.920326232910156,10.240074157714844,0.0001,0.6802525520324707
1.0,98049,19779,0.05,687,4,546.190977,77.0,97048,7.72105598449707,7.265007019042969,0.0001,0.45604920387268066
-1.0,98109,19791,0.05,688,4,123.970902,60.0,97108,8.999469757080078,8.508687973022461,0.0001,0.49078160524368286
1.0,98208,19811,0.05,689,4,655.327396,99.0,97207,8.51229476928711,7.844935417175293,0.0001,0.6673598289489746
1.0,98320,19834,0.05,690,4,744.492863,112.0,97319,8.65517807006836,8.168009757995605,0.0001,0.48716819286346436
-1.0,98426,19855,0.05,691,4,372.851742,106.0,97425,11.55054759979248,10.885047912597656,0.0001,0.6654996871948242
1.0,98480,19866,0.05,692,4,483.213284,54.0,97479,10.216700553894043,9.613073348999023,0.0001,0.6036273837089539
1.0,98559,19882,0.05,693,4,594.951019,79.0,97558,9.830111503601074,9.087635040283203,0.0001,0.7424768209457397
-1.0,98562,19883,0.05,694,4,-215.061729,3.0,97561,8.789417266845703,8.184375762939453,0.0001,0.6050416231155396
-1.0,98568,19884,0.05,695,4,-232.743287,6.0,97567,8.077587127685547,7.414792537689209,0.0001,0.6627941131591797
1.0,98646,19900,0.05,696,4,595.984771,78.0,97645,11.139512062072754,10.561614990234375,0.0001,0.5778968334197998
1.0,98717,19915,0.05,697,4,516.625637,71.0,97716,8.647001266479492,8.024178504943848,0.0001,0.6228224039077759
-1.0,98723,19916,0.05,698,4,-213.157716,6.0,97722,10.398812294006348,9.757354736328125,0.0001,0.6414577960968018
1.0,98856,19943,0.05,699,4,849.580844,133.0,97855,14.395005226135254,13.92463493347168,0.0001,0.47037070989608765
1.0,98999,19972,0.05,700,4,860.088427,143.0,97998,12.284154891967773,11.57486343383789,0.0001,0.7092916965484619
1.0,99115,19995,0.05,701,4,729.283602,116.0,98114,10.72010326385498,10.12468433380127,0.0001,0.5954188704490662
1.0,99237,20020,0.05,702,4,764.894119,122.0,98236,8.122154235839844,7.2989630699157715,0.0001,0.8231909871101379
1.0,99322,20037,0.05,703,4,663.413611,85.0,98321,9.74287223815918,9.107864379882812,0.0001,0.6350082159042358
1.0,99513,20076,0.05,704,4,758.908424,191.0,98512,9.10734748840332,8.451221466064453,0.0001,0.6561262607574463
-1.0,99520,20077,0.05,705,4,-180.687349,7.0,98519,8.868002891540527,8.203816413879395,0.0001,0.6641862988471985
1.0,99602,20094,0.05,706,4,643.951551,82.0,98601,11.378931999206543,10.854148864746094,0.0001,0.5247833132743835
1.0,99641,20102,0.05,707,4,392.105309,39.0,98640,7.86691951751709,7.092231273651123,0.0001,0.7746883034706116
1.0,99705,20115,0.05,708,4,481.108643,64.0,98704,6.347598075866699,5.633799076080322,0.0001,0.7137988805770874
1.0,99819,20138,0.05,709,4,756.4612,114.0,98818,10.357185363769531,9.786026000976562,0.0001,0.571159839630127
1.0,99925,20159,0.05,710,4,522.561223,106.0,98924,6.998441696166992,6.595937252044678,0.0001,0.4025042653083801
1.0,99978,20170,0.05,711,4,477.560527,53.0,98977,11.585833549499512,11.0033597946167,0.0001,0.582473635673523
